shut up	be quiet, hold your tongue, keep quiet, stop talking	hoihoi tō waha, e kopi tō waha, turituri koe	shut_up_6149_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6149/shut_up.6149.main_glosses.spa.r480x360.mp4	6.3.1	in front of body	idioms and phrases	shut up	shut|up	be quiet, hold your tongue, keep quiet, stop talking	be quiet|hold your tongue|keep quiet|stop talking	hoihoi to waha, e kopi to waha, turituri koe	hoihoi to waha|e kopi to waha|turituri koe
shuttle bus, van	coach, shuttle service	waka kōpiko	shuttle_bus_4216_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4216/shuttle_service.4216.main_glosses.vs.r480x360.mp4	1.4.1	in front of body	travel and transportation	shuttle bus, van	shuttle|bus|van	coach, shuttle service	coach|shuttle service	waka kopiko	waka kopiko
shy	self-conscious, timid	whakamā	shy_2221_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2221/shy.2221.main_glosses.jo.r480x360.mp4	5.1.2	lower head	qualities, description and comparison	shy	shy	self-conscious, timid	self-conscious|timid	whakama	whakama
sick of it	driving me crazy, get on one's nerves, irritating	hōhā	sick_of_it_5189_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5189/sick_of_it.5189.main_glosses.sp.r480x360.mp4	1.3.2	top of head	emotions	sick of it	sick|of|it	driving me crazy, get on one's nerves, irritating	driving me crazy|get on one's nerves|irritating	hoha	hoha
sick	be sick, ill, unwell	māuiui	sick_3213_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3213/sick.3213.main_glosses.mb.r480x360.mp4	5.3.1	chest	health	sick	sick	be sick, ill, unwell	be sick|ill|unwell	mauiui	mauiui
sick	ill, unwell	māuiui	sick_4972_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4972/sick.4972.main_glosses.rp.r480x360.mp4	1.1.1	chest	health	sick	sick	ill, unwell	ill|unwell	mauiui	mauiui
side with	back, biased, favour, on the side of, stick up for	tautoko	side_with_1044_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1044/side_with.1044.main_glosses.mb.r480x360.mp4	1.1.1	upper arm	actions and activities|sports, recreation and hobbies|weather	side with	side|with	back, biased, favour, on the side of, stick up for	back|biased|favour|on the side of|stick up for	tautoko	tautoko
sightseeing	look around, sightsee	tirotiro whenua, tāpoi	sightseeing_2941_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2941/sightseeing.2941.main_glosses.sp.r480x360.mp4	6.1.1	in front of body	actions and activities|sports, recreation and hobbies	sightseeing	sightseeing	look around, sightsee	look around|sightsee	tirotiro whenua, tapoi	tirotiro whenua|tapoi
(sign) location	tabula, tab	wāhi ringa	sign_location_5302_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5302/location.5302.main_glosses.sp.r480x360.mp4	1.1.2	top of head	language and linguistics	(sign) location	sign|location	tabula, tab	tabula|tab	wahi ringa	wahi ringa
sign	autograph, signature	waitohu	sign_5815_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5815/signature.5815.main_glosses.vs.r480x360.mp4	3.5.2	in front of body	actions and activities|education	sign	sign	autograph, signature	autograph|signature	waitohu	waitohu
silent	peaceful, quiet, quietly, silence, silently	haumūmū	silent_5762_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5762/silent.5762.main_glosses.mb.r480x360.mp4	1.1.2	lower head	qualities, description and comparison	silent	silent	peaceful, quiet, quietly, silence, silently	peaceful|quiet|quietly|silence|silently	haumumu	haumumu
silly me	doh, kick oneself, oops	nōku te heahea	silly_me_5204_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5204/silly_me.5204.main_glosses.mb.r480x360.mp4	5.3.1	in front of body	idioms and phrases	silly me	silly|me	doh, kick oneself, oops	doh|kick oneself|oops	noku te heahea	noku te heahea
similar	almost the same, similarity	āhua rite	similar_5821_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5821/similar.5821.main_glosses.mb.r480x360.mp4	2.1.1	in front of body	qualities, description and comparison	similar	similar	almost the same, similarity	almost the same|similarity	ahua rite	ahua rite
sing	choir, singer, song	waiata	sing_2194_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2194/sing.2194.main_glosses.mb.r480x360.mp4	6.2.1	lower head	actions and activities|sports, recreation and hobbies	sing	sing	choir, singer, song	choir|singer|song	waiata	waiata
Singapore	Singaporean	Hingapoa	singapore_1179_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1179/singapore.1179.main_glosses.mb.r480x360.mp4	1.1.1	back of hand	countries and cities|nationality and ethnicity	singapore	singapore	singaporean	singaporean	hingapoa	hingapoa
single	bachelor, not married	takakau	single_2570_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2570/single.2570.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	people and relationships	single	single	bachelor, not married	bachelor|not married	takakau	takakau
single	bachelor, not married	takakau	single_1996_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1996/single.1996.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	people and relationships	single	single	bachelor, not married	bachelor|not married	takakau	takakau
singlet	vest	himi, hingareti	singlet_6176_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6176/singlet.6176.main_glosses.jt.r480x360.mp4	6.5.1	shoulders	clothes 	singlet	singlet	vest	vest	himi, hingareti	himi|hingareti
sinus	bags under eyes, sinusitis	pakohu	sinus_2155_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2155/sinusitis.2155.main_glosses.mb.r480x360.mp4	5.1.1	cheek	health	sinus	sinus	bags under eyes, sinusitis	bags under eyes|sinusitis	pakohu	pakohu
sit down	be seated, sit	e noho	sit_down_6471_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6471/sit.6471.main_glosses.spa.r480x360.mp4	1.1.3	in front of body	actions and activities|house and garden	sit down	sit|down	be seated, sit	be seated|sit	e noho	e noho
sit	be seated, chair, seat, sit down	noho	sit_3408_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3408/sit.3408.main_glosses.jo.r480x360.mp4	3.3.1	in front of body	actions and activities|house and garden	sit	sit	be seated, chair, seat, sit down	be seated|chair|seat|sit down	noho	noho
situation	circumstances, context, position	horopaki	situation_6019_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6019/situation.6019.main_glosses.jt.r480x360.mp4	2.1.1	in front of body	language and linguistics|miscellaneous	situation	situation	circumstances, context, position	circumstances|context|position	horopaki	horopaki
situation	circumstances, context, position	āhuatanga	situation_5280_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5280/context.5280.main_glosses.jt.r480x360.mp4	2.1.1	in front of body	language and linguistics|miscellaneous	situation	situation	circumstances, context, position	circumstances|context|position	ahuatanga	ahuatanga
six	6	ono	six_5622_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5622/six.5622.main_glosses.mb.r480x360.mp4	3.1.1	in front of body	numbers	six	six	6	6	ono	ono
sixteen	16	tekau mā ono	sixteen_5613_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5613/sixteen.5613.main_glosses.mb.r480x360.mp4	3.1.1	in front of body	numbers	sixteen	sixteen	16	16	tekau ma ono	tekau ma ono
sixty	60	ono tekau	sixty_5711_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5711/sixty.5711.main_glosses.mb.r480x360.mp4	3.1.1	in front of body	numbers	sixty	sixty	60	60	ono tekau	ono tekau
size	breadth, broad, length, long, metre, wide, width	rahi	size_705_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/705/size.705.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	quantity and measure	size	size	breadth, broad, length, long, metre, wide, width	breadth|broad|length|long|metre|wide|width	rahi	rahi
size	area, dimensions, measurement	rahi, nui	size_1195_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1195/size.1195.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	quantity and measure	size	size	area, dimensions, measurement	area|dimensions|measurement	rahi, nui	rahi|nui
skate	ice-skate, roller skate, rollerblade, skates, skating	retireti	skate_630_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/630/skate.630.main_glosses.mb.r480x360.mp4	1.1.3	in front of body	sports, recreation and hobbies	skate	skate	ice-skate, roller skate, rollerblade, skates, skating	ice-skate|roller skate|rollerblade|skates|skating	retireti	retireti
skateboard	skateboarding	papawīra	skateboard_660_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/660/skateboard.660.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	sports, recreation and hobbies	skateboard	skateboard	skateboarding	skateboarding	papawira	papawira
skeleton	ribcage, ribs	kōhiwi, tuahiwi	skeleton_4772_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4772/skeleton.4772.main_glosses.sp.r480x360.mp4	2.3.3	chest	body and appearance	skeleton	skeleton	ribcage, ribs	ribcage|ribs	kohiwi, tuahiwi	kohiwi|tuahiwi
ski	skiing	reti huka	ski_3591_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3591/ski.3591.main_glosses.mb.r480x360.mp4	3.2.1	in front of body	sports, recreation and hobbies	ski	ski	skiing	skiing	reti huka	reti huka
skill	good at, know-how, skilled	pūkenga, pūmanawa	skill_5444_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5444/skill.5444.main_glosses.mb.r480x360.mp4	1.2.2	blades	education|work	skill	skill	good at, know-how, skilled	good at|know-how|skilled	pukenga, pumanawa	pukenga|pumanawa
skill	good at, know-how, skilled	pūkenga	skill_1078_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1078/skill.1078.main_glosses.mb.r480x360.mp4	1.3.2	blades	education|qualities, description and comparison	skill	skill	good at, know-how, skilled	good at|know-how|skilled	pukenga	pukenga
skip	skipping rope	piu	skip_5047_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5047/skip.5047.main_glosses.mb.r480x360.mp4	3.5.1	in front of body	sports, recreation and hobbies	skip	skip	skipping rope	skipping rope	piu	piu
sky	space	rangi	sky_1325_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1325/sky.1325.main_glosses.vs.r480x360.mp4	2.1.1	top of head	nature and environment	sky	sky	space	space	rangi	rangi
sleep	asleep, nap	moe	sleep_5759_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5759/sleep.5759.main_glosses.mb.r480x360.mp4	1.2.1	in front of face	actions and activities	sleep	sleep	asleep, nap	asleep|nap	moe	moe
sleep	asleep, nap	moe	sleep_5420_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5420/sleep.5420.main_glosses.mb.r480x360.mp4	2.3.1	in front of face	actions and activities	sleep	sleep	asleep, nap	asleep|nap	moe	moe
sleep	asleep, nap	moe	sleep_5758_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5758/sleep.5758.main_glosses.sp.r480x360.mp4	6.3.1	eyes	actions and activities	sleep	sleep	asleep, nap	asleep|nap	moe	moe
sleep	asleep, bed, board with, stay over	moe	sleep_997_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/997/sleep.997.main_glosses.jo.r480x360.mp4	1.3.1	cheek	actions and activities	sleep	sleep	asleep, bed, board with, stay over	asleep|bed|board with|stay over	moe	moe
sleepless	can't sleep, insomnia, restless, toss and turn	moekore, koheko	sleepless_2899_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2899/cant_sleep.2899.main_glosses.mb.r480x360.mp4	6.1.4	palm	actions and activities|miscellaneous	sleepless	sleepless	can't sleep, insomnia, restless, toss and turn	can't sleep|insomnia|restless|toss and turn	moekore, koheko	moekore|koheko
sleepy	drowsy, half asleep, tired	hiamoe	sleepy_4493_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4493/sleepy.4493.main_glosses.sp.r480x360.mp4	6.3.1	eyes	qualities, description and comparison	sleepy	sleepy	drowsy, half asleep, tired	drowsy|half asleep|tired	hiamoe	hiamoe
sleepy	drowsy, half asleep, tired	hiamoe, matemoe	sleepy_4278_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4278/sleepy.4278.main_glosses.sp.r480x360.mp4	1.2.1	in front of face	qualities, description and comparison	sleepy	sleepy	drowsy, half asleep, tired	drowsy|half asleep|tired	hiamoe, matemoe	hiamoe|matemoe
slight	insignificant, trifling, trivial, very small	iti, paku	slight_4373_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4373/slight.4373.main_glosses.mb.r480x360.mp4	6.3.2	in front of body	qualities, description and comparison|quantity and measure	slight	slight	insignificant, trifling, trivial, very small	insignificant|trifling|trivial|very small	iti, paku	iti|paku
slim	diet, slender, trim	whīroki	slim_717_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/717/slim.717.main_glosses.vs.r480x360.mp4	1.1.1	chest	body and appearance	slim	slim	diet, slender, trim	diet|slender|trim	whiroki	whiroki
slip over	fall, slip, slip and fall	hinga	slip_over_2898_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2898/slip_and_fall.2898.main_glosses.jo.r480x360.mp4	6.1.3	palm	actions and activities	slip over	slip|over	fall, slip, slip and fall	fall|slip|slip and fall	hinga	hinga
slip, slip up, let slip	by mistake, inadvertently, unplanned pregnancy	hinga, paheke	slip_612_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/612/slip.612.main_glosses.mb.r480x360.mp4	1.1.1	palm	actions and activities	slip, slip up, let slip	slip|slip|up|let|slip	by mistake, inadvertently, unplanned pregnancy	by mistake|inadvertently|unplanned pregnancy	hinga, paheke	hinga|paheke
slippery	unstable, wobbly	mania, māniania	slippery_915_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/915/slippery.915.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	qualities, description and comparison	slippery	slippery	unstable, wobbly	unstable|wobbly	mania, maniania	mania|maniania
slow	slowly	pōturi, āta haere	slow_6305_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6305/slow.6305.main_glosses.sp.r480x360.mp4	1.1.1	lower arm	qualities, description and comparison	slow	slow	slowly	slowly	poturi, ata haere	poturi|ata haere
slow	slowly, slowness	pōturi, āta haere	slow_2141_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2141/slow.2141.main_glosses.mb.r480x360.mp4	5.1.2	cheek	qualities, description and comparison|quantity and measure	slow	slow	slowly, slowness	slowly|slowness	poturi, ata haere	poturi|ata haere
slow	slowly	pōturi, āta haere	slow_2534_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2534/slow.2534.main_glosses.vs.r480x360.mp4	5.1.1	lower arm	qualities, description and comparison|quantity and measure	slow	slow	slowly	slowly	poturi, ata haere	poturi|ata haere
(small round) food - plural	beans, berries, cherries, grapes, nuts, oysters, peas, radishes, rice, scallops, seeds, strawberries	pōkarakara	small_round_food_plural_3137_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3137/radish.3137.main_glosses.rp.r480x360.mp4	4.3.1	in front of body	food and drink	(small round) food - plural	small|round|food|plural	beans, berries, cherries, grapes, nuts, oysters, peas, radishes, rice, scallops, seeds, strawberries	beans|berries|cherries|grapes|nuts|oysters|peas|radishes|rice|scallops|seeds|strawberries	pokarakara	pokarakara
(small round) food - singular	bean, berry, grape, nut, oyster, pea, peanut, raspberry, rice, savory, scallop, seed, strawberry	pōkarakara	small_round_food_singular_3067_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3067/oyster.3067.main_glosses.jo.r480x360.mp4	4.3.1	in front of body	food and drink	(small round) food - singular	small|round|food|singular	bean, berry, grape, nut, oyster, pea, peanut, raspberry, rice, savory, scallop, seed, strawberry	bean|berry|grape|nut|oyster|pea|peanut|raspberry|rice|savory|scallop|seed|strawberry	pokarakara	pokarakara
small, too small	little	iti , iti rawa	small_5752_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5752/small.5752.main_glosses.sp.r480x360.mp4	1.1.1	in front of body	qualities, description and comparison|quantity and measure	small, too small	small|too|small	little	little	iti , iti rawa	iti |iti rawa
smear	smudge, stain	pīa, pania	smear_5066_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5066/smear.5066.main_glosses.sp.r480x360.mp4	3.3.1	palm	miscellaneous	smear	smear	smudge, stain	smudge|stain	pia, pania	pia|pania
smell (something)	aroma, aromatic, scent	rongo	smell_something_1334_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1334/smell.1334.main_glosses.vs.r480x360.mp4	2.1.1	nose	actions and activities	smell (something)	smell|something	aroma, aromatic, scent	aroma|aromatic|scent	rongo	rongo
smell	aroma, scent	rongo	smell_2102_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2102/smell.2102.main_glosses.mb.r480x360.mp4	1.1.1	in front of face	actions and activities|qualities, description and comparison	smell	smell	aroma, scent	aroma|scent	rongo	rongo
smelly	stink	haunga, keha	smelly_2115_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2115/smell.2115.main_glosses.mb.r480x360.mp4	1.1.2	in front of face	qualities, description and comparison	smelly	smelly	stink	stink	haunga, keha	haunga|keha
smile	grin	menemene	smile_4353_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4353/smile.4353.main_glosses.sp.r480x360.mp4	4.1.1	in front of face	actions and activities	smile	smile	grin	grin	menemene	menemene
smile	grin	menemene	smile_2180_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2180/smile.2180.main_glosses.vs.r480x360.mp4	5.1.2	in front of face	actions and activities|emotions	smile	smile	grin	grin	menemene	menemene
